client_id,variation,first_start_time,completion_confirm_time,calendar_completion_time_sec,active_completion_time_sec
8705882,Test,2017-04-14 12:58:46+00:00,2017-04-14 13:01:44+00:00,178,178
7271160,Test,2017-03-31 16:47:08+00:00,2017-05-24 10:03:16+00:00,4641368,1163
1299508,Test,2017-04-05 14:39:01+00:00,2017-04-14 20:28:48+00:00,798587,298
9057331,Test,2017-04-05 15:38:28+00:00,2017-04-05 15:45:03+00:00,395,395
4289238,Test,2017-04-16 15:56:23+00:00,2017-04-16 16:08:05+00:00,702,702
9338000,Test,2017-03-29 12:29:56+00:00,2017-03-29 12:39:24+00:00,568,568
473920,Test,2017-03-21 15:24:45+00:00,2017-03-29 12:08:05+00:00,679400,178
3234627,Test,2017-03-29 11:53:36+00:00,2017-05-27 08:11:28+00:00,5084272,336
6539625,Test,2017-04-12 12:17:49+00:00,2017-04-12 12:19:03+00:00,74,74
9655295,Test,2017-04-06 00:21:51+00:00,2017-04-12 12:04:49+00:00,560578,336
7501883,Test,2017-03-29 18:40:03+00:00,2017-03-29 18:44:19+00:00,256,256
3742276,Test,2017-03-29 18:21:31+00:00,2017-03-29 18:27:20+00:00,349,349
4684105,Test,2017-04-19 17:41:44+00:00,2017-04-19 17:46:24+00:00,280,280
8174002,Test,2017-03-30 10:33:30+00:00,2017-03-30 10:35:22+00:00,112,112
8864154,Test,2017-03-30 21:16:19+00:00,2017-03-30 21:22:51+00:00,392,271
7210729,Test,2017-04-08 19:50:24+00:00,2017-04-08 19:54:08+00:00,224,224
8309083,Test,2017-04-21 16:47:50+00:00,2017-04-21 16:50:33+00:00,163,163
9056069,Test,2017-04-28 22:55:44+00:00,2017-04-28 23:00:16+00:00,272,272
8802029,Test,2017-04-16 19:57:07+00:00,2017-04-16 20:02:25+00:00,318,318
5281715,Test,2017-04-12 14:20:12+00:00,2017-04-12 14:24:22+00:00,250,250
8678313,Test,2017-04-16 22:40:14+00:00,2017-04-23 14:25:43+00:00,575129,1660
2122332,Test,2017-04-12 11:08:54+00:00,2017-04-12 11:10:11+00:00,77,77
8560861,Test,2017-03-29 14:16:42+00:00,2017-03-29 14:22:35+00:00,353,353
3937930,Test,2017-03-29 11:09:37+00:00,2017-03-29 11:12:21+00:00,164,164
5086236,Test,2017-04-06 07:39:22+00:00,2017-04-06 07:51:39+00:00,737,340
7354506,Test,2017-04-19 11:18:15+00:00,2017-04-19 11:25:19+00:00,424,424
1425793,Test,2017-03-30 09:23:21+00:00,2017-03-30 09:31:26+00:00,485,485
5171479,Test,2017-04-23 12:47:28+00:00,2017-04-23 12:52:19+00:00,291,291
5920523,Test,2017-04-23 10:25:29+00:00,2017-04-23 10:34:21+00:00,532,532
5271807,Test,2017-04-15 12:11:00+00:00,2017-05-03 12:10:41+00:00,1555181,826
1523954,Test,2017-04-21 08:47:49+00:00,2017-04-21 08:50:30+00:00,161,161
5264378,Test,2017-04-06 09:54:07+00:00,2017-04-06 09:56:55+00:00,168,168
7047486,Test,2017-04-03 06:52:45+00:00,2017-04-03 06:55:59+00:00,194,194
2607463,Test,2017-03-29 11:41:50+00:00,2017-03-29 11:44:54+00:00,184,184
237611,Test,2017-03-29 13:53:42+00:00,2017-03-29 13:54:34+00:00,52,52
5090277,Test,2017-04-16 15:31:15+00:00,2017-04-16 19:26:44+00:00,14129,643
2313865,Test,2017-04-20 12:48:38+00:00,2017-04-20 12:57:32+00:00,534,534
8918355,Test,2017-04-09 10:44:08+00:00,2017-04-12 16:11:20+00:00,278832,358
616093,Test,2017-04-17 13:28:30+00:00,2017-04-17 13:32:22+00:00,232,232
3798974,Test,2017-04-13 18:38:47+00:00,2017-04-13 18:40:32+00:00,105,105
5747508,Test,2017-04-12 11:13:47+00:00,2017-04-12 11:14:44+00:00,57,57
8009454,Test,2017-04-12 11:39:11+00:00,2017-04-12 11:40:59+00:00,108,108
8083597,Test,2017-03-30 10:52:08+00:00,2017-03-30 10:58:10+00:00,362,362
1478874,Test,2017-04-19 13:36:46+00:00,2017-04-19 13:40:23+00:00,217,217
4793581,Test,2017-04-14 16:32:51+00:00,2017-04-14 16:44:28+00:00,697,697
5656229,Test,2017-03-28 17:45:25+00:00,2017-03-28 17:49:07+00:00,222,222
7763256,Test,2017-04-12 15:06:44+00:00,2017-04-12 15:13:26+00:00,402,402
4348721,Test,2017-03-29 15:21:18+00:00,2017-03-29 15:22:30+00:00,72,72
9647951,Test,2017-04-05 10:30:55+00:00,2017-04-05 10:38:04+00:00,429,429
7028086,Test,2017-04-05 13:52:23+00:00,2017-04-05 14:03:19+00:00,656,656
2633282,Test,2017-04-05 12:20:12+00:00,2017-04-05 12:31:49+00:00,697,697
2268258,Test,2017-04-05 12:17:07+00:00,2017-04-05 12:23:11+00:00,364,364
6413068,Test,2017-04-05 12:10:00+00:00,2017-04-05 12:15:11+00:00,311,311
8191168,Test,2017-04-05 11:26:07+00:00,2017-04-05 11:32:20+00:00,373,373
9116627,Test,2017-04-12 15:15:04+00:00,2017-04-12 15:27:06+00:00,722,722
295552,Test,2017-03-29 14:59:19+00:00,2017-04-12 14:37:22+00:00,1208283,501
9386463,Test,2017-04-05 20:16:48+00:00,2017-04-05 20:26:48+00:00,600,600
182739,Test,2017-03-22 13:50:59+00:00,2017-03-22 14:58:37+00:00,4058,264
1350140,Test,2017-03-29 14:19:52+00:00,2017-03-29 15:21:09+00:00,3677,1732
794844,Test,2017-04-02 08:41:00+00:00,2017-04-02 08:42:17+00:00,77,77
3684393,Test,2017-04-13 11:45:38+00:00,2017-04-13 11:51:07+00:00,329,329
809426,Test,2017-03-29 11:20:19+00:00,2017-03-29 11:22:13+00:00,114,114
739415,Test,2017-03-29 11:15:44+00:00,2017-03-29 11:21:56+00:00,372,372
1229899,Test,2017-04-26 19:44:16+00:00,2017-04-26 20:16:52+00:00,1956,1956
6904238,Test,2017-04-22 15:47:09+00:00,2017-04-27 15:11:29+00:00,429860,361
9261020,Test,2017-04-04 19:23:44+00:00,2017-04-04 19:48:23+00:00,1479,1479
2168871,Test,2017-04-02 16:21:41+00:00,2017-04-21 17:13:26+00:00,1644705,529
8490431,Test,2017-04-03 11:15:19+00:00,2017-04-03 11:18:52+00:00,213,213
3310669,Test,2017-03-29 11:44:34+00:00,2017-03-29 12:06:58+00:00,1344,1344
4476507,Test,2017-04-12 13:55:08+00:00,2017-04-12 13:58:08+00:00,180,180
7772386,Test,2017-04-06 11:48:52+00:00,2017-04-06 11:50:36+00:00,104,104
3600227,Test,2017-03-29 08:55:08+00:00,2017-03-29 08:58:21+00:00,193,193
8411404,Test,2017-04-19 14:36:53+00:00,2017-04-19 14:39:36+00:00,163,163
6383500,Test,2017-04-07 13:23:18+00:00,2017-04-07 13:26:40+00:00,202,202
2939151,Test,2017-03-31 07:17:48+00:00,2017-03-31 07:28:02+00:00,614,614
5103975,Test,2017-04-28 17:16:53+00:00,2017-04-28 17:20:37+00:00,224,224
1350783,Test,2017-04-02 18:28:34+00:00,2017-04-12 11:27:15+00:00,838721,260
5132385,Test,2017-04-02 16:52:02+00:00,2017-04-02 16:53:56+00:00,114,114
8994570,Test,2017-04-05 11:32:32+00:00,2017-04-05 11:41:01+00:00,509,509
8223495,Test,2017-04-04 13:01:36+00:00,2017-04-04 13:10:34+00:00,538,538
1238291,Test,2017-03-29 12:39:42+00:00,2017-03-29 12:42:06+00:00,144,144
8142528,Test,2017-03-29 22:24:20+00:00,2017-04-13 09:40:59+00:00,1250199,601
5986204,Test,2017-04-24 13:12:15+00:00,2017-04-24 13:27:50+00:00,935,935
9100473,Test,2017-03-30 15:03:26+00:00,2017-03-30 15:08:19+00:00,293,293
3233554,Test,2017-04-08 19:46:15+00:00,2017-04-08 19:49:57+00:00,222,222
3367372,Test,2017-04-15 18:26:56+00:00,2017-04-15 18:35:50+00:00,534,534
162127,Test,2017-03-29 14:40:57+00:00,2017-04-12 17:38:37+00:00,1220260,1102
880925,Test,2017-03-22 13:31:30+00:00,2017-03-22 13:34:21+00:00,171,171
1714267,Test,2017-03-29 10:22:42+00:00,2017-03-29 10:25:37+00:00,175,175
2120274,Test,2017-04-06 05:47:23+00:00,2017-04-06 05:54:14+00:00,411,411
4730185,Test,2017-03-29 21:56:04+00:00,2017-03-29 22:01:40+00:00,336,336
8269518,Test,2017-04-19 16:28:27+00:00,2017-04-19 16:32:47+00:00,260,260
6352915,Test,2017-04-07 19:26:23+00:00,2017-04-07 19:29:10+00:00,167,167
6107703,Test,2017-04-17 15:00:04+00:00,2017-04-17 15:02:15+00:00,131,131
1319306,Test,2017-04-16 12:38:34+00:00,2017-04-16 12:41:08+00:00,154,154
8987351,Test,2017-04-03 16:02:09+00:00,2017-04-03 16:15:00+00:00,771,771
3142332,Test,2017-03-29 12:50:34+00:00,2017-03-29 12:54:31+00:00,237,237
4306390,Test,2017-04-12 14:50:20+00:00,2017-04-12 14:59:45+00:00,565,565
5188831,Test,2017-03-29 13:26:54+00:00,2017-03-29 13:36:15+00:00,561,561
7620270,Test,2017-04-05 01:14:35+00:00,2017-04-05 01:18:04+00:00,209,209
2807639,Test,2017-04-06 19:20:05+00:00,2017-04-06 19:23:12+00:00,187,187
3115914,Test,2017-04-15 14:47:11+00:00,2017-04-18 18:27:44+00:00,272433,165
2874925,Test,2017-03-29 20:57:41+00:00,2017-03-29 21:01:48+00:00,247,247
3145508,Test,2017-03-29 15:34:35+00:00,2017-03-29 16:09:08+00:00,2073,2073
1854714,Test,2017-04-20 09:55:41+00:00,2017-04-20 09:57:48+00:00,127,127
1808453,Test,2017-04-25 07:59:18+00:00,2017-04-25 08:05:17+00:00,359,359
4681159,Test,2017-04-21 10:25:27+00:00,2017-04-21 10:31:21+00:00,354,354
653009,Test,2017-04-28 19:05:17+00:00,2017-04-28 19:09:12+00:00,235,235
532913,Test,2017-04-03 10:35:08+00:00,2017-06-12 18:34:01+00:00,6076733,1372
1701631,Test,2017-03-29 14:38:06+00:00,2017-04-10 13:48:18+00:00,1033812,587
4526970,Test,2017-04-12 15:52:57+00:00,2017-04-12 16:11:28+00:00,1111,1111
8525729,Test,2017-03-22 12:45:48+00:00,2017-03-22 12:48:53+00:00,185,185
1881730,Test,2017-03-29 19:44:17+00:00,2017-03-29 20:02:58+00:00,1121,1121
4906525,Test,2017-04-11 09:11:26+00:00,2017-04-11 09:31:08+00:00,1182,1182
9511822,Test,2017-04-19 13:09:44+00:00,2017-04-19 13:12:48+00:00,184,184
4741669,Test,2017-03-28 23:53:11+00:00,2017-03-28 23:56:00+00:00,169,169
5260155,Test,2017-03-30 11:55:49+00:00,2017-03-30 11:58:49+00:00,180,180
9752006,Test,2017-04-10 18:17:49+00:00,2017-04-10 18:21:51+00:00,242,242
5872128,Test,2017-04-05 15:07:47+00:00,2017-04-05 15:18:24+00:00,637,637
5076559,Test,2017-04-06 10:46:46+00:00,2017-05-23 12:04:44+00:00,4065478,1372
549217,Test,2017-04-03 21:02:54+00:00,2017-04-03 21:28:52+00:00,1558,1558
3658858,Test,2017-04-04 16:52:53+00:00,2017-04-04 16:54:19+00:00,86,86
166315,Test,2017-04-07 14:01:31+00:00,2017-04-07 14:04:33+00:00,182,182
3132868,Test,2017-04-11 20:53:53+00:00,2017-04-11 20:57:00+00:00,187,187
2892955,Test,2017-03-30 10:08:54+00:00,2017-03-30 10:11:46+00:00,172,172
1348858,Test,2017-03-30 09:31:11+00:00,2017-03-30 09:35:29+00:00,258,258
1340255,Test,2017-03-30 23:03:58+00:00,2017-03-30 23:09:07+00:00,309,309
3794663,Test,2017-04-14 15:48:00+00:00,2017-04-14 15:49:55+00:00,115,115
6360509,Test,2017-04-14 09:20:02+00:00,2017-04-14 09:22:48+00:00,166,166
1421629,Test,2017-04-17 17:45:02+00:00,2017-04-17 17:46:26+00:00,84,84
5517122,Test,2017-03-30 17:25:54+00:00,2017-03-30 17:29:58+00:00,244,244
154809,Test,2017-04-20 11:47:49+00:00,2017-04-20 12:08:47+00:00,1258,934
7028096,Test,2017-03-30 19:30:38+00:00,2017-03-30 19:33:41+00:00,183,183
9764702,Test,2017-03-31 10:08:47+00:00,2017-03-31 10:14:38+00:00,351,351
7939878,Test,2017-04-04 19:14:58+00:00,2017-04-04 19:17:04+00:00,126,126
6546338,Test,2017-04-05 14:48:23+00:00,2017-04-05 14:51:13+00:00,170,170
9150859,Test,2017-04-04 15:37:30+00:00,2017-04-04 15:41:42+00:00,252,252
9970501,Test,2017-04-03 08:20:41+00:00,2017-04-03 08:23:33+00:00,172,172
9584436,Test,2017-04-16 18:03:44+00:00,2017-04-16 18:13:14+00:00,570,570
5302579,Test,2017-03-23 08:35:50+00:00,2017-03-23 08:37:49+00:00,119,119
3453181,Test,2017-04-19 17:42:52+00:00,2017-04-19 17:54:23+00:00,691,691
7750538,Test,2017-03-29 15:40:54+00:00,2017-03-29 15:46:52+00:00,358,358
1337856,Test,2017-03-30 17:09:01+00:00,2017-03-30 17:10:29+00:00,88,88
5430117,Test,2017-03-30 05:52:18+00:00,2017-03-30 06:09:46+00:00,1048,822
1466579,Test,2017-04-15 23:35:18+00:00,2017-04-15 23:37:51+00:00,153,153
5408511,Test,2017-04-17 21:52:47+00:00,2017-04-17 21:56:07+00:00,200,114
4185089,Test,2017-04-05 14:08:09+00:00,2017-04-05 14:11:46+00:00,217,217
523263,Test,2017-04-07 20:54:27+00:00,2017-04-10 12:55:13+00:00,230446,144
1532540,Test,2017-03-29 11:05:46+00:00,2017-03-29 11:08:49+00:00,183,183
2757419,Test,2017-03-29 17:24:39+00:00,2017-04-16 17:30:34+00:00,1555555,1178
6723488,Test,2017-03-29 14:19:48+00:00,2017-03-29 14:26:12+00:00,384,384
1354458,Test,2017-03-19 19:50:53+00:00,2017-03-19 21:10:22+00:00,4769,384
7182636,Test,2017-04-07 10:39:43+00:00,2017-04-07 10:44:19+00:00,276,276
2600734,Test,2017-04-07 14:43:47+00:00,2017-04-07 14:47:25+00:00,218,218
9646410,Test,2017-03-31 14:25:05+00:00,2017-03-31 14:30:51+00:00,346,346
2814457,Test,2017-03-31 15:02:28+00:00,2017-03-31 15:06:08+00:00,220,220
919048,Test,2017-04-05 15:52:08+00:00,2017-04-05 15:55:13+00:00,185,185
221092,Test,2017-04-04 06:26:07+00:00,2017-04-04 06:30:32+00:00,265,265
7262345,Test,2017-04-16 00:11:00+00:00,2017-04-16 00:13:56+00:00,176,176
7553676,Test,2017-04-19 11:19:12+00:00,2017-04-19 11:29:02+00:00,590,590
8223055,Test,2017-03-19 06:22:11+00:00,2017-03-19 06:24:08+00:00,117,117
786840,Test,2017-03-31 13:26:29+00:00,2017-04-14 14:22:55+00:00,1212986,2345
4913101,Test,2017-04-07 16:52:29+00:00,2017-04-07 17:01:29+00:00,540,540
7342640,Test,2017-03-29 11:43:24+00:00,2017-03-29 11:47:54+00:00,270,270
3354637,Test,2017-04-12 15:32:21+00:00,2017-06-07 15:28:15+00:00,4838154,137
9392302,Test,2017-03-29 11:15:37+00:00,2017-04-12 17:50:06+00:00,1233269,286
8336001,Test,2017-04-12 14:00:46+00:00,2017-04-12 14:03:23+00:00,157,157
8807462,Test,2017-03-29 14:14:04+00:00,2017-03-29 14:19:41+00:00,337,337
4288616,Test,2017-03-29 13:24:09+00:00,2017-03-29 13:27:15+00:00,186,186
1647031,Test,2017-04-06 17:56:29+00:00,2017-04-06 18:00:15+00:00,226,226
7803217,Test,2017-04-12 21:48:23+00:00,2017-04-12 21:54:40+00:00,377,377
5740202,Test,2017-03-29 11:25:44+00:00,2017-03-29 11:28:20+00:00,156,156
1556192,Test,2017-03-29 23:46:36+00:00,2017-03-29 23:51:00+00:00,264,264
2225730,Test,2017-03-22 11:39:39+00:00,2017-03-22 11:41:42+00:00,123,123
1208160,Test,2017-03-15 15:21:07+00:00,2017-03-15 15:24:52+00:00,225,225
953053,Test,2017-03-30 10:28:18+00:00,2017-03-30 10:30:34+00:00,136,136
3710682,Test,2017-03-30 16:11:09+00:00,2017-03-31 16:23:32+00:00,87143,1820
9472815,Test,2017-04-27 13:00:51+00:00,2017-04-27 13:06:44+00:00,353,353
8547335,Test,2017-03-30 07:42:18+00:00,2017-03-30 07:47:50+00:00,332,332
4048734,Test,2017-04-03 10:57:49+00:00,2017-04-03 11:01:14+00:00,205,205
6367405,Test,2017-04-05 11:45:52+00:00,2017-04-05 11:57:02+00:00,670,670
7608880,Test,2017-04-12 19:31:24+00:00,2017-04-12 19:38:06+00:00,402,402
2643269,Test,2017-04-07 12:07:59+00:00,2017-04-12 14:13:41+00:00,439542,1970
433417,Test,2017-04-12 13:35:42+00:00,2017-04-12 13:38:42+00:00,180,180
7054265,Test,2017-04-12 12:14:06+00:00,2017-04-12 12:15:35+00:00,89,89
3708511,Test,2017-04-11 20:11:28+00:00,2017-04-11 20:19:02+00:00,454,454
7187944,Test,2017-03-30 10:02:45+00:00,2017-03-30 10:04:24+00:00,99,99
5993713,Test,2017-04-15 14:27:24+00:00,2017-04-15 14:32:54+00:00,330,238
8734588,Test,2017-04-01 10:13:32+00:00,2017-04-01 10:17:04+00:00,212,212
8732960,Test,2017-04-21 12:01:08+00:00,2017-04-21 12:11:15+00:00,607,607
9212624,Test,2017-04-10 14:24:46+00:00,2017-04-10 15:00:19+00:00,2133,2133
8633436,Test,2017-03-29 12:05:47+00:00,2017-04-10 14:26:54+00:00,1045267,411
3087509,Test,2017-03-29 14:15:30+00:00,2017-03-31 13:53:41+00:00,171491,133
4765457,Test,2017-04-12 16:27:15+00:00,2017-04-12 16:37:37+00:00,622,622
7888604,Test,2017-04-11 23:16:06+00:00,2017-04-11 23:21:55+00:00,349,349
1304236,Test,2017-04-19 09:45:09+00:00,2017-04-19 09:53:50+00:00,521,521
7930155,Test,2017-04-27 14:14:59+00:00,2017-04-27 14:19:41+00:00,282,282
171597,Test,2017-04-07 09:33:43+00:00,2017-04-07 09:38:40+00:00,297,297
8626524,Test,2017-04-15 23:32:05+00:00,2017-04-15 23:34:40+00:00,155,155
7151761,Test,2017-04-08 13:57:23+00:00,2017-04-10 15:57:06+00:00,179983,4166
9249603,Test,2017-03-29 12:22:26+00:00,2017-03-29 12:30:04+00:00,458,458
5745108,Test,2017-04-16 16:47:59+00:00,2017-04-16 22:06:14+00:00,19095,394
3279139,Test,2017-04-12 11:11:07+00:00,2017-04-12 11:13:19+00:00,132,132
6418878,Test,2017-04-13 07:19:36+00:00,2017-04-13 07:35:14+00:00,938,938
2997960,Test,2017-03-15 11:50:10+00:00,2017-03-15 11:53:51+00:00,221,221
8282979,Test,2017-03-30 13:55:19+00:00,2017-03-30 13:58:18+00:00,179,179
5989697,Test,2017-04-07 11:06:54+00:00,2017-04-07 11:11:20+00:00,266,266
9655912,Test,2017-04-14 16:41:23+00:00,2017-04-14 16:43:16+00:00,113,113
4525663,Test,2017-04-22 10:29:16+00:00,2017-04-22 10:34:10+00:00,294,294
4190250,Test,2017-04-12 15:48:29+00:00,2017-04-12 15:59:32+00:00,663,663
5826737,Test,2017-04-24 16:14:39+00:00,2017-04-24 16:17:27+00:00,168,168
7142928,Test,2017-04-17 19:48:09+00:00,2017-04-17 19:52:42+00:00,273,273
1087710,Test,2017-03-31 16:47:07+00:00,2017-03-31 16:50:45+00:00,218,218
4317999,Test,2017-04-04 00:15:53+00:00,2017-04-04 00:21:31+00:00,338,338
77513,Test,2017-03-30 12:30:32+00:00,2017-03-30 12:40:20+00:00,588,588
8280202,Test,2017-04-05 14:44:33+00:00,2017-04-05 14:50:47+00:00,374,374
4258192,Test,2017-04-01 07:08:12+00:00,2017-04-01 07:12:21+00:00,249,249
486476,Test,2017-04-08 14:30:00+00:00,2017-04-08 14:32:33+00:00,153,153
8122369,Test,2017-03-29 12:17:01+00:00,2017-03-29 12:23:00+00:00,359,359
4549862,Test,2017-04-16 22:51:14+00:00,2017-04-16 22:55:19+00:00,245,245
9386850,Test,2017-04-12 11:53:51+00:00,2017-04-12 12:01:40+00:00,469,469
2889903,Test,2017-03-31 13:18:01+00:00,2017-03-31 13:24:04+00:00,363,363
9255894,Test,2017-04-05 10:20:22+00:00,2017-04-05 10:21:11+00:00,49,49
8524579,Test,2017-04-08 14:28:34+00:00,2017-04-10 08:36:13+00:00,151659,191
3536435,Test,2017-04-08 16:20:29+00:00,2017-05-30 08:32:33+00:00,4464724,176
2400035,Test,2017-03-29 11:45:35+00:00,2017-03-29 12:05:19+00:00,1184,1184
9109169,Test,2017-04-05 19:55:33+00:00,2017-04-05 20:59:00+00:00,3807,386
5884133,Test,2017-04-28 15:16:50+00:00,2017-04-28 15:21:19+00:00,269,269
7561241,Test,2017-04-05 11:44:12+00:00,2017-04-05 11:48:35+00:00,263,263
8769667,Test,2017-04-04 17:02:47+00:00,2017-04-04 17:09:05+00:00,378,378
1780782,Test,2017-04-12 11:16:14+00:00,2017-04-13 10:52:03+00:00,84949,426
3977429,Test,2017-04-18 22:22:42+00:00,2017-04-18 22:26:27+00:00,225,225
4295778,Test,2017-04-06 15:55:35+00:00,2017-04-06 15:58:50+00:00,195,195
5222638,Test,2017-03-31 07:41:29+00:00,2017-04-12 17:20:40+00:00,1071551,990
2764821,Test,2017-03-29 19:14:21+00:00,2017-03-29 19:16:31+00:00,130,130
8294014,Test,2017-04-20 17:34:26+00:00,2017-04-20 17:37:13+00:00,167,167
9414493,Test,2017-04-07 14:02:29+00:00,2017-04-07 14:08:08+00:00,339,339
1901440,Test,2017-03-29 11:13:05+00:00,2017-03-29 11:17:28+00:00,263,263
9134220,Test,2017-04-13 05:29:07+00:00,2017-04-22 12:56:13+00:00,804426,1194
7477560,Test,2017-04-02 11:56:57+00:00,2017-04-02 12:02:46+00:00,349,349
5030589,Test,2017-04-17 10:46:05+00:00,2017-04-17 11:11:30+00:00,1525,1525
7985851,Test,2017-04-05 12:43:31+00:00,2017-04-05 12:48:12+00:00,281,281
6829143,Test,2017-04-17 16:38:13+00:00,2017-04-17 16:49:57+00:00,704,704
1848842,Test,2017-04-10 10:08:31+00:00,2017-04-21 17:15:37+00:00,976026,1109
545449,Test,2017-04-05 14:53:37+00:00,2017-04-05 15:01:17+00:00,460,460
4286237,Test,2017-04-05 22:08:02+00:00,2017-04-06 13:49:58+00:00,56516,850
1705627,Test,2017-04-16 13:30:30+00:00,2017-04-16 13:34:17+00:00,227,227
3673802,Test,2017-04-05 11:12:47+00:00,2017-04-05 11:32:27+00:00,1180,1180
5922530,Test,2017-04-05 11:15:09+00:00,2017-04-05 11:18:13+00:00,184,184
4396200,Test,2017-03-29 09:15:20+00:00,2017-04-04 22:03:51+00:00,564511,497
4539437,Test,2017-03-29 12:09:51+00:00,2017-03-29 12:15:56+00:00,365,365
3244552,Test,2017-04-16 21:38:03+00:00,2017-04-16 21:53:41+00:00,938,938
7174639,Test,2017-03-29 14:07:41+00:00,2017-03-29 14:09:44+00:00,123,33
7800681,Test,2017-03-29 13:29:31+00:00,2017-03-29 13:36:44+00:00,433,433
4252952,Test,2017-04-13 09:22:01+00:00,2017-04-13 09:26:41+00:00,280,280
4230687,Test,2017-04-06 18:50:09+00:00,2017-04-06 18:54:46+00:00,277,277
3532587,Test,2017-04-18 12:58:23+00:00,2017-05-14 11:42:18+00:00,2241835,223
5957608,Test,2017-03-29 11:20:37+00:00,2017-03-29 11:21:51+00:00,74,74
4006775,Test,2017-03-30 00:28:30+00:00,2017-04-13 11:15:25+00:00,1248415,123
3390281,Test,2017-04-09 09:11:07+00:00,2017-05-30 11:08:34+00:00,4413447,394
5768566,Test,2017-03-29 22:20:43+00:00,2017-03-29 22:26:17+00:00,334,334
1630043,Test,2017-03-29 20:42:10+00:00,2017-03-29 21:10:52+00:00,1722,1722
9870969,Test,2017-04-13 00:20:31+00:00,2017-04-13 00:28:52+00:00,501,501
9184276,Test,2017-03-30 17:57:22+00:00,2017-03-30 18:11:27+00:00,845,845
7895984,Test,2017-04-24 09:40:04+00:00,2017-04-24 09:41:10+00:00,66,66
6898781,Test,2017-04-24 16:42:24+00:00,2017-04-24 16:45:48+00:00,204,204
5855363,Test,2017-04-20 16:01:26+00:00,2017-04-20 16:04:08+00:00,162,162
1356288,Test,2017-04-14 12:51:23+00:00,2017-04-14 12:53:43+00:00,140,140
174238,Test,2017-04-15 22:29:01+00:00,2017-04-15 22:31:10+00:00,129,129
5191385,Test,2017-04-15 13:16:38+00:00,2017-04-15 13:18:01+00:00,83,83
2317941,Test,2017-04-07 15:22:26+00:00,2017-04-10 19:16:50+00:00,273264,552
1780858,Test,2017-04-05 03:52:21+00:00,2017-04-05 16:32:49+00:00,45628,585
5249882,Test,2017-04-16 13:43:50+00:00,2017-04-16 14:00:03+00:00,973,973
7565935,Test,2017-04-13 13:23:53+00:00,2017-04-13 13:27:05+00:00,192,192
7121162,Test,2017-04-04 20:30:01+00:00,2017-04-04 20:35:47+00:00,346,346
440704,Test,2017-03-30 09:04:32+00:00,2017-03-30 09:17:14+00:00,762,762
4998568,Test,2017-04-04 12:30:08+00:00,2017-04-04 12:33:03+00:00,175,175
9391298,Test,2017-04-05 12:30:53+00:00,2017-04-19 12:44:28+00:00,1210415,816
6110662,Test,2017-03-29 14:32:39+00:00,2017-05-09 13:45:30+00:00,3539571,763
4870438,Test,2017-04-12 21:27:16+00:00,2017-04-12 21:31:20+00:00,244,244
6523409,Test,2017-03-29 16:31:22+00:00,2017-03-29 16:53:41+00:00,1339,1339
8180028,Test,2017-03-30 10:28:21+00:00,2017-03-30 10:43:55+00:00,934,934
4765026,Test,2017-03-30 06:24:52+00:00,2017-03-30 06:28:19+00:00,207,207
8215341,Test,2017-04-15 14:06:48+00:00,2017-04-15 14:09:56+00:00,188,188
4221630,Test,2017-03-31 06:44:52+00:00,2017-06-03 09:19:05+00:00,5538853,202
2774032,Test,2017-04-05 16:51:31+00:00,2017-04-05 16:53:45+00:00,134,134
6512876,Test,2017-03-29 12:07:32+00:00,2017-03-29 12:08:27+00:00,55,55
139979,Test,2017-03-29 20:39:27+00:00,2017-04-12 20:18:41+00:00,1208354,139
528622,Test,2017-03-31 09:58:15+00:00,2017-03-31 10:03:49+00:00,334,334
8062653,Test,2017-03-31 12:12:04+00:00,2017-03-31 12:14:01+00:00,117,117
1890622,Test,2017-04-05 12:03:55+00:00,2017-04-05 12:11:15+00:00,440,242
3532488,Test,2017-04-05 19:30:27+00:00,2017-04-05 19:32:03+00:00,96,96
362727,Test,2017-04-12 12:31:54+00:00,2017-04-12 12:36:14+00:00,260,260
5859430,Test,2017-04-06 07:57:09+00:00,2017-04-06 08:24:57+00:00,1668,1668
4736529,Test,2017-03-30 15:02:14+00:00,2017-03-30 15:11:27+00:00,553,162
3768378,Test,2017-04-23 11:32:43+00:00,2017-04-23 11:33:42+00:00,59,59
9315526,Test,2017-03-31 15:29:14+00:00,2017-03-31 15:31:41+00:00,147,147
9597985,Test,2017-04-10 10:46:45+00:00,2017-04-16 22:30:03+00:00,560598,822
7013561,Test,2017-04-04 14:07:33+00:00,2017-04-04 14:12:18+00:00,285,285
2882304,Test,2017-04-12 11:17:26+00:00,2017-04-12 11:20:02+00:00,156,116
5353013,Test,2017-04-12 16:58:48+00:00,2017-04-12 17:04:41+00:00,353,353
1807324,Test,2017-04-09 16:51:05+00:00,2017-04-09 16:58:50+00:00,465,465
3282519,Test,2017-04-12 11:47:03+00:00,2017-04-12 11:52:59+00:00,356,356
1232485,Test,2017-03-29 22:08:19+00:00,2017-03-29 22:13:20+00:00,301,301
8994880,Test,2017-03-29 21:17:30+00:00,2017-03-29 21:22:42+00:00,312,312
9537641,Test,2017-04-13 21:19:42+00:00,2017-04-13 21:54:00+00:00,2058,2058
6736705,Test,2017-04-08 13:01:27+00:00,2017-05-12 17:49:40+00:00,2954893,421
3301388,Test,2017-03-25 16:10:57+00:00,2017-03-25 16:12:45+00:00,108,108
