client_id,variation,start,step_1,step_2,step_3,confirm
9005258,Control,1,0,0,0,0
9005558,Test,1,1,1,1,1
9005693,Control,1,1,0,0,0
9005733,Test,1,1,1,1,1
9006010,Test,1,1,1,1,1
9006100,Test,1,1,1,1,1
9006145,Test,1,1,1,1,0
9006366,Test,1,1,1,1,1
9006692,Test,1,1,1,1,1
9007852,Test,1,1,1,1,1
9007970,Test,1,1,1,1,1
9008137,Control,1,1,1,1,1
9008485,Control,1,1,1,1,1
9008521,Control,1,1,0,0,0
9009242,Control,1,1,1,0,0
9009821,Control,1,1,1,1,1
9009897,Control,1,0,0,0,0
9010050,Control,1,1,1,1,1
9010076,Control,1,0,0,0,0
9010408,Control,1,1,1,1,0
9010548,Control,1,1,1,1,1
9011170,Test,1,1,1,1,1
9012353,Test,1,1,1,1,0
9012525,Control,1,1,1,1,1
9013527,Test,1,1,1,1,1
9013747,Test,1,1,1,1,0
9013834,Test,1,1,1,1,1
9013878,Test,1,1,1,1,1
9013895,Control,1,1,1,0,0
9013993,Control,1,1,1,1,1
9014045,Control,1,1,1,1,1
9014287,Test,1,1,0,0,0
9014786,Test,1,0,0,0,0
9014817,Control,1,0,0,0,0
9014870,Control,1,1,1,1,1
9015017,Test,1,1,1,1,0
9015285,Control,1,1,1,1,0
9015286,Control,1,1,1,1,0
9015339,Control,1,1,1,1,0
9015448,Control,1,1,1,1,1
9016104,Control,1,0,0,0,0
9016178,Control,1,1,0,0,0
9016240,Control,1,1,1,1,1
9016312,Test,1,1,1,1,0
9016678,Test,1,1,1,1,1
9016836,Test,1,1,1,1,0
9017041,Control,1,1,1,1,1
9017597,Test,1,1,1,1,1
9018011,Control,1,1,1,1,1
9018150,Test,1,1,1,1,1
9018325,Test,1,1,1,1,1
9018405,Control,1,1,0,0,0
9018602,Control,1,1,1,1,1
9018705,Test,1,1,1,1,1
9018854,Control,1,1,1,1,1
9019381,Test,1,1,1,0,0
9019969,Control,1,1,1,1,1
9020037,Control,1,1,1,1,1
9020045,Control,1,1,1,1,1
9020075,Control,1,1,1,1,1
9020085,Control,1,1,0,0,0
9020500,Test,1,1,0,0,0
9020535,Test,1,0,0,0,0
9020569,Control,1,1,0,0,0
9020853,Test,1,1,1,1,0
9021319,Test,1,1,1,1,0
9022088,Control,1,1,1,1,1
9022566,Test,1,1,1,1,1
9022579,Control,1,0,0,0,0
9023221,Test,1,1,1,1,1
9023475,Control,1,1,1,1,1
9023510,Control,1,1,1,1,1
9023601,Test,1,1,1,1,1
9023746,Control,1,1,1,1,1
9024738,Control,1,1,1,1,1
9025014,Test,1,1,1,1,1
9025077,Control,1,1,0,0,0
9025285,Control,1,1,1,1,1
9025414,Test,1,1,1,1,1
9025521,Test,1,1,1,1,1
9025989,Test,1,1,1,1,1
9026435,Control,1,1,1,1,1
9026497,Test,1,1,1,1,1
9026696,Control,1,1,1,1,1
9026974,Test,1,1,1,1,1
9027485,Test,1,1,1,1,1
9027583,Test,1,1,1,1,1
9027736,Control,1,1,1,1,1
9027791,Control,1,1,1,1,1
9028119,Test,1,0,0,0,0
9028616,Test,1,1,1,1,1
9028665,Control,1,1,1,1,1
9029171,Test,1,1,1,1,1
9029278,Test,1,1,1,1,1
9029295,Test,1,0,0,0,0
9029843,Test,1,1,1,0,0
9030251,Test,1,1,0,0,0
9030261,Control,1,1,1,0,0
9030458,Control,1,1,1,1,1
9030466,Test,1,0,0,0,0
9030532,Test,1,1,1,1,1
9030756,Test,1,1,1,1,1
9031268,Control,1,1,1,1,1
9031350,Control,1,1,1,1,1
9031936,Test,1,1,0,0,0
9032080,Test,1,1,1,1,1
9032090,Test,1,0,0,0,0
9032689,Control,1,1,1,0,0
9032753,Control,1,1,1,1,1
9032952,Control,1,1,1,1,1
9033815,Test,1,1,1,1,1
9033895,Test,1,1,1,1,1
9034029,Test,1,1,1,1,1
9034156,Control,1,1,1,0,0
9034191,Test,1,1,1,1,1
9034200,Control,1,1,1,1,1
9034477,Control,1,1,1,1,1
9034572,Control,1,1,1,1,1
9034701,Test,1,1,1,1,1
9034757,Control,1,1,1,1,1
9034979,Test,1,1,1,1,1
9034983,Control,1,1,0,0,0
9035803,Test,1,1,1,1,1
9035900,Control,1,1,1,1,1
9035903,Control,1,1,1,1,1
9035983,Control,1,1,1,1,1
9036098,Test,1,1,1,1,0
9036113,Test,1,1,1,1,1
9036135,Test,1,1,1,1,1
9036610,Test,1,1,0,0,0
9036797,Test,1,1,1,1,0
9036856,Control,1,1,1,1,1
9036864,Test,1,1,1,1,1
9037490,Control,1,0,0,0,0
9037504,Test,1,1,1,1,1
9037718,Test,1,1,1,1,1
9037822,Control,1,0,0,0,0
9038115,Control,1,0,0,0,0
9038122,Control,1,1,1,1,0
9038354,Control,1,1,1,1,0
9038964,Test,1,1,1,1,1
9038980,Test,1,1,0,0,0
9038995,Control,1,1,1,0,0
9039182,Test,1,1,1,1,0
9039291,Test,1,1,0,0,0
9039422,Control,1,1,1,1,1
9039541,Control,1,1,1,1,1
9040013,Control,1,1,1,1,1
9040093,Control,1,0,0,0,0
9040143,Test,0,0,0,1,0
9040250,Control,1,1,1,1,1
9040655,Control,1,1,1,1,0
9040967,Test,1,1,1,1,0
9041172,Test,1,1,0,0,0
9041204,Control,1,0,0,0,0
9041483,Control,1,1,1,1,1
9042035,Control,1,1,1,1,1
9042475,Control,1,1,1,1,1
9042600,Test,1,1,1,1,0
9042674,Control,1,1,1,1,0
9042935,Control,1,1,1,1,0
9043382,Test,1,1,1,1,0
9043613,Test,1,1,1,1,1
9043680,Test,1,1,1,1,1
9043889,Control,1,1,1,1,1
9043926,Test,1,1,1,1,1
9044013,Control,1,1,1,1,1
9044094,Test,1,1,1,1,1
9044675,Test,1,1,1,1,1
9045071,Test,1,1,1,1,1
9045073,Test,1,1,1,1,1
9045161,Control,1,0,0,0,0
9045550,Control,1,1,1,1,1
9045552,Test,1,1,1,0,0
9045586,Test,1,1,1,0,0
9045790,Control,1,1,1,1,0
9045868,Control,1,1,1,1,0
9046009,Control,1,0,0,0,0
9046131,Control,1,1,1,1,1
9046161,Control,1,1,1,1,1
9046163,Control,1,0,0,0,0
9046246,Test,1,1,1,1,0
9046715,Control,1,1,0,0,0
9046844,Control,1,0,0,0,0
9047167,Test,1,1,1,1,1
9047674,Test,1,1,1,1,1
9047695,Test,1,1,1,0,0
9047770,Test,1,1,1,0,0
9047771,Control,1,1,1,1,1
9047869,Test,1,0,0,0,0
9048437,Test,1,1,1,1,0
9048685,Control,1,1,1,1,0
9048757,Control,1,1,1,1,1
9048769,Control,1,0,0,0,0
9048979,Control,1,1,0,0,0
9049060,Test,1,1,1,1,1
9049247,Test,1,1,1,0,0
9049387,Test,1,0,0,0,0
9049428,Test,1,1,1,1,1
9049892,Test,1,1,1,1,1
9050287,Test,1,1,1,1,1
9050518,Test,1,1,1,1,1
9050748,Control,1,1,1,1,1
9050950,Control,1,1,1,1,1
9051351,Test,1,1,1,1,1
9051453,Control,1,1,0,1,1
9051501,Test,1,1,1,1,1
9051760,Control,1,1,1,1,1
9051794,Control,1,1,0,0,0
9051839,Control,1,1,1,1,1
9051913,Test,1,1,1,1,1
9052277,Test,1,1,0,0,0
9052282,Control,1,1,1,1,1
9052308,Test,1,1,1,1,1
9052626,Control,1,1,1,1,1
9052716,Test,1,1,1,1,1
9052864,Test,1,0,0,0,0
9052980,Test,1,1,1,1,1
9053216,Test,1,1,1,1,0
9053502,Test,1,1,1,1,1
9053571,Test,1,1,1,0,0
9053591,Test,1,1,1,1,1
9054200,Test,1,1,0,0,0
9054250,Control,1,1,1,0,0
9054288,Control,1,1,0,0,0
9055013,Control,1,1,1,1,1
9055726,Test,1,1,1,1,0
9055908,Test,1,1,1,1,1
9055966,Control,1,1,1,1,1
9056002,Control,1,1,1,0,0
9056069,Test,1,1,1,1,1
9056097,Test,1,1,1,1,1
9056159,Test,1,1,1,1,1
9056180,Test,1,1,1,1,1
9056335,Control,1,1,1,1,0
9056822,Test,1,1,1,1,0
9056874,Control,1,1,1,1,1
9057331,Test,1,1,1,1,1
9057681,Test,1,1,1,1,1
9057739,Control,1,0,0,0,0
9057840,Test,1,1,0,0,0
9057852,Test,1,1,0,0,0
9058132,Test,1,1,1,1,1
9058208,Control,1,0,0,1,1
9058289,Control,1,1,1,1,1
9058569,Test,1,1,1,1,1
9058579,Control,1,1,1,1,1
9058648,Control,1,0,0,0,0
9058949,Test,1,1,1,0,0
9058951,Test,1,1,1,0,0
9058953,Test,1,1,1,1,1
9059057,Test,1,1,1,1,1
9059099,Test,1,1,1,1,1
9059154,Control,1,1,1,1,1
9059192,Control,1,1,1,1,1
9059219,Test,1,1,1,1,1
9059253,Control,1,1,1,1,1
9059406,Test,1,1,1,1,1
9059531,Control,1,1,1,1,1
9059634,Control,1,1,1,1,1
9059746,Test,1,1,1,1,1
9059926,Control,1,1,1,1,1
9059933,Control,1,1,1,0,0
9060007,Control,1,1,1,1,1
9060189,Control,1,1,1,1,1
9060425,Test,1,1,1,1,1
9060474,Control,1,0,0,0,0
9061007,Control,1,1,1,1,1
9061056,Control,1,1,1,1,0
9061226,Test,0,0,0,0,1
9061628,Test,1,1,1,1,1
9061669,Control,1,1,1,1,1
9061738,Test,1,1,1,1,1
9061845,Control,1,1,1,1,1
9062208,Test,1,1,1,1,1
9062663,Test,1,0,0,0,0
9062666,Test,1,1,1,1,1
9063405,Test,1,0,0,0,0
9063969,Control,1,1,1,1,1
9064068,Test,1,1,1,1,1
9064174,Test,1,1,0,0,0
9064361,Test,1,1,0,0,0
9064536,Test,1,1,1,1,0
9064720,Control,1,1,1,1,1
9065175,Test,1,1,1,1,1
9065235,Control,1,1,1,1,0
9065410,Control,1,0,0,0,0
9065824,Test,1,1,1,1,1
9066078,Test,1,0,0,0,0
9066145,Control,1,1,1,1,1
9066243,Control,1,1,1,1,1
9066398,Control,1,1,1,1,1
9066578,Control,1,1,1,0,0
9067031,Test,1,1,1,1,1
9067814,Test,1,1,1,0,0
9067923,Control,1,1,1,1,1
9068193,Test,1,1,1,1,1
9068531,Test,1,1,1,1,0
9068673,Test,1,1,1,1,1
9068680,Test,1,1,0,0,0
9068866,Control,1,1,1,1,1
9068935,Test,1,1,1,1,1
9069149,Test,1,1,1,1,1
9069153,Test,1,1,1,1,1
9069462,Control,1,1,1,1,1
9069531,Test,1,1,0,0,0
9069548,Test,1,1,1,1,1
9069804,Test,1,1,1,1,1
9069966,Test,1,1,1,1,1
9070080,Control,1,1,1,1,1
9070134,Test,1,1,0,0,0
9070356,Test,1,1,1,1,1
9070743,Control,1,1,1,1,1
9070746,Test,1,1,1,1,1
9070866,Control,1,1,1,1,1
9070908,Control,1,1,1,1,1
9071130,Control,1,1,1,1,1
9071323,Control,1,1,1,1,1
9071796,Test,1,1,1,1,1
9071992,Control,0,1,1,1,1
9072021,Test,1,1,1,1,1
9072281,Control,1,1,1,1,1
9072561,Control,1,1,1,1,1
9072929,Control,1,1,1,1,1
9073461,Test,1,1,1,1,0
9073501,Control,1,1,1,1,1
9073626,Control,1,0,0,0,0
9073948,Control,1,1,1,1,1
9074110,Control,1,1,1,1,1
9074228,Control,1,1,1,1,1
9074374,Control,1,1,1,1,1
9074859,Test,1,1,1,1,1
9075069,Test,1,1,1,1,0
9075150,Test,1,1,1,1,1
9075393,Control,1,1,1,1,1
9075476,Test,1,1,0,0,0
9075554,Test,1,1,1,0,0
9076007,Test,1,1,1,1,1
9076129,Test,1,1,1,1,1
9076190,Control,1,1,1,1,1
9076273,Control,1,1,1,1,1
9076766,Control,1,1,1,1,0
9076998,Control,1,1,1,1,1
9077107,Test,1,1,0,0,0
9077159,Control,1,1,1,1,1
9077273,Test,1,1,1,1,1
9077478,Test,1,1,1,1,1
9077491,Control,1,1,1,1,0
9077544,Control,1,1,1,1,1
9077558,Test,1,0,0,0,0
9077799,Test,1,1,1,1,1
9078446,Test,1,1,1,0,0
9078665,Test,1,1,1,1,1
9078686,Control,1,1,1,1,1
9079249,Control,1,0,0,0,0
9079316,Control,1,1,0,0,0
9079637,Control,1,0,0,0,0
9079825,Control,1,1,1,1,1
9079865,Test,1,1,1,1,1
9080038,Control,1,1,1,1,1
9080198,Test,1,1,1,1,1
9080510,Control,1,1,1,1,0
9080557,Control,1,1,1,1,1
9080764,Control,1,1,0,0,0
9080796,Test,1,1,1,1,1
9081241,Control,1,1,0,0,0
9081439,Control,1,1,1,1,0
9081837,Test,1,0,0,0,0
9082137,Test,1,1,1,1,1
9082476,Control,1,1,1,0,0
9082516,Test,1,1,1,1,1
9082610,Control,1,1,1,1,1
9082728,Test,1,1,1,1,0
9082893,Test,1,1,1,1,1
9083174,Test,1,1,0,0,0
9083361,Control,1,1,1,1,1
9083506,Control,1,1,1,1,1
9083686,Control,1,1,0,0,0
9083735,Control,1,1,1,0,0
9083775,Test,1,1,1,1,1
9084523,Test,1,1,1,1,1
9085035,Test,1,1,0,0,0
9086225,Control,1,1,1,1,1
9086277,Control,1,1,1,1,0
9086603,Test,1,1,1,1,1
9086611,Test,1,1,1,1,1
9086639,Test,1,1,1,1,1
9086688,Control,1,1,1,1,0
9086783,Control,1,1,1,1,1
9087609,Test,1,1,1,1,1
9087617,Test,1,1,1,1,1
9088028,Control,1,0,0,0,0
9088169,Control,1,1,1,1,1
9088264,Control,1,0,0,0,0
9088621,Control,1,0,0,0,0
9088814,Test,1,0,0,0,0
9088935,Control,1,1,1,1,1
9089095,Test,1,1,1,1,1
9089219,Control,1,1,1,1,1
9089260,Test,1,1,1,0,0
9089300,Control,1,1,1,0,0
9089595,Test,1,1,1,1,1
9089668,Test,1,1,1,1,1
9089805,Control,1,1,1,1,1
9090172,Control,1,1,1,1,1
9090315,Test,1,1,0,0,0
9090954,Control,1,1,1,1,1
9090982,Test,1,1,0,0,0
9091270,Test,1,1,1,1,1
9091354,Test,1,1,0,0,0
9091474,Test,1,1,1,1,1
9091585,Control,1,1,1,1,1
9091632,Control,1,1,1,1,0
9091709,Test,1,1,1,1,1
9092174,Test,1,1,1,1,1
9092574,Control,0,1,1,1,1
9092579,Control,1,1,1,1,0
9092629,Test,1,1,1,1,1
9092651,Control,1,1,1,1,1
9092677,Test,1,1,1,1,1
9092715,Control,1,0,0,0,0
9092791,Control,1,1,1,0,0
9092998,Test,1,0,0,0,0
9093228,Control,1,0,0,0,0
9093278,Test,1,1,1,1,1
9093722,Test,1,0,0,0,0
9094270,Control,1,0,0,0,0
9094459,Test,1,0,0,0,0
9094609,Test,1,1,1,1,0
9094850,Control,1,1,0,0,0
9094877,Control,1,1,1,1,1
9094936,Test,1,1,1,1,1
9094992,Test,1,1,1,1,1
9095014,Control,1,1,1,0,0
9095178,Test,1,1,1,1,1
9095428,Test,1,1,1,1,1
9096264,Test,1,1,1,1,1
9096386,Test,1,1,1,1,0
9096993,Control,1,1,1,1,1
9096994,Test,1,1,1,1,1
9097207,Control,1,1,1,1,1
9097548,Test,1,1,1,1,1
9097576,Control,1,0,0,0,0
9097687,Control,1,1,1,1,1
9097731,Control,1,1,1,1,1
9097769,Control,1,0,0,0,0
9097776,Control,1,1,1,1,1
9097791,Control,1,1,1,1,1
9097979,Test,1,1,0,0,0
9098276,Test,1,0,0,0,0
9098405,Control,1,0,0,0,0
9098452,Test,1,1,1,1,1
9098507,Control,1,1,1,1,1
9098523,Control,1,1,1,1,1
9098597,Test,1,1,1,1,0
9098939,Test,1,1,0,0,0
9098959,Control,1,1,1,1,1
9099010,Test,1,0,0,0,0
9099065,Control,1,1,1,1,1
9099131,Test,1,1,1,1,0
9099376,Test,1,1,1,1,1
9099429,Test,1,1,0,0,0
9099523,Control,1,1,1,1,0
9099836,Control,1,1,1,1,1
9100156,Test,1,1,1,1,1
9100219,Control,1,1,1,1,1
9100473,Test,1,1,1,1,1
9100539,Control,1,0,0,0,0
9101443,Control,1,1,1,1,1
9102469,Control,1,1,1,1,1
9102754,Test,1,1,1,1,1
9102987,Test,1,1,1,1,1
9103258,Test,1,1,1,1,1
9103394,Test,1,1,0,0,0
9103512,Control,1,1,1,1,1
9103722,Test,1,1,1,1,1
9103724,Control,1,1,1,1,1
9103754,Test,1,0,0,0,0
9104203,Control,1,1,0,0,0
9104320,Test,1,1,1,1,1
9104896,Test,1,1,0,0,0
9105028,Test,1,1,1,1,1
9105207,Control,1,0,0,0,0
9105369,Control,1,1,1,0,0
9105658,Test,1,1,1,1,1
9105688,Test,1,1,0,0,0
9105902,Control,1,1,0,0,0
9106010,Control,1,0,0,0,0
9106314,Test,1,1,1,1,1
9106373,Test,1,1,1,1,1
9106666,Control,1,1,1,1,0
9106700,Control,1,1,1,1,1
9106860,Test,1,1,1,1,1
9107161,Control,1,1,1,1,1
9107244,Test,1,1,1,1,0
9107291,Control,1,1,1,0,0
9107346,Test,1,1,1,1,1
9107385,Control,1,0,0,0,0
9107587,Control,1,0,0,0,0
9107799,Control,1,0,0,0,0
9107816,Control,1,0,0,0,0
9108186,Test,1,1,1,1,1
9108332,Test,1,1,0,1,1
9108723,Control,1,1,1,1,1
9108805,Test,1,1,1,1,1
9108896,Test,1,1,1,1,0
9109114,Control,1,1,1,1,1
9109142,Control,1,1,1,1,1
9109161,Test,1,1,1,1,0
9109169,Test,1,1,1,1,1
9110158,Test,1,1,1,1,1
9110241,Test,0,0,0,0,1
9110421,Control,1,1,1,1,1
9110521,Control,1,1,1,1,1
9110731,Test,1,1,1,0,0
9110901,Control,1,1,1,1,1
9110997,Test,1,1,1,1,0
9111035,Test,1,1,1,1,1
9111859,Control,1,1,1,1,1
9112083,Control,1,1,1,1,0
9112089,Control,1,1,1,1,1
9112160,Test,1,1,1,1,1
9112330,Test,1,1,1,1,1
9112360,Control,1,1,1,1,1
9112416,Test,1,0,0,0,0
9112702,Control,1,1,1,1,1
9112859,Control,1,1,1,1,1
9113181,Test,1,0,0,0,0
9113216,Control,1,1,0,0,0
9113602,Control,1,1,1,1,1
9113722,Control,1,0,0,0,0
9114074,Control,1,1,1,1,1
9114126,Test,1,1,1,1,1
9114215,Control,1,1,0,0,0
9114360,Test,1,1,1,1,1
9114715,Test,1,1,1,1,1
9114853,Control,1,1,1,1,1
9114855,Test,1,1,1,1,1
9114930,Control,1,1,1,1,1
9115050,Control,1,1,1,1,1
9115136,Test,1,1,1,1,1
9115212,Test,1,1,1,1,0
9115264,Test,1,1,1,1,1
9115330,Control,1,1,1,1,0
9115434,Test,1,1,1,0,0
9115436,Test,1,1,1,1,1
9115560,Test,1,1,1,1,1
9115681,Test,1,1,0,0,0
9115808,Test,1,1,1,1,1
9115963,Test,1,1,1,1,1
9116217,Test,1,1,1,1,1
9116627,Test,1,1,1,1,1
9117173,Control,1,1,1,1,1
9117206,Test,1,1,0,0,0
9117250,Control,1,1,0,0,0
9117407,Control,1,0,0,0,0
9117582,Test,1,1,1,0,0
9117740,Control,1,0,0,0,0
9117843,Control,1,1,1,1,1
9117889,Control,1,1,1,0,0
9118111,Control,1,1,1,1,1
9118193,Control,1,0,0,0,0
9118253,Control,1,1,1,1,1
9118308,Test,1,0,0,0,0
9118442,Test,1,1,1,1,0
9118633,Control,1,1,1,1,1
9118928,Test,1,1,1,1,1
9119345,Control,1,1,1,0,0
9119414,Test,1,1,1,1,1
9119435,Control,1,1,1,1,1
9119443,Test,1,0,0,0,0
9119484,Control,1,1,1,1,0
9119625,Control,1,1,1,1,1
9119907,Control,1,1,1,1,1
9119940,Control,1,1,0,0,0
9120385,Test,1,0,0,0,0
9120611,Control,1,0,0,0,0
9120702,Test,1,1,1,1,1
9120871,Control,1,1,1,0,0
9121023,Test,1,1,1,1,1
9121026,Control,1,1,1,1,1
9121064,Control,1,1,1,1,0
9121085,Test,1,1,1,0,0
9122308,Control,1,1,1,1,1
9122332,Test,1,1,1,1,1
9123233,Test,1,1,1,1,1
9123442,Test,1,1,1,1,1
9123498,Control,1,1,1,1,0
9123885,Control,1,1,1,1,1
9124265,Test,1,1,1,1,1
9124545,Test,1,1,1,1,1
9124808,Test,1,1,1,1,0
9125125,Control,1,0,0,0,0
9126175,Test,1,1,1,0,0
9126610,Control,1,0,0,0,0
9126731,Test,1,1,1,1,1
9126956,Control,1,1,1,1,1
9127183,Test,1,1,0,0,0
9127186,Control,1,1,1,1,0
9127278,Test,1,1,1,1,1
9127287,Control,1,1,1,1,1
9127298,Test,1,1,1,1,1
9127541,Control,1,1,1,0,0
9127572,Control,1,1,1,1,1
9127678,Test,1,1,1,1,1
9128096,Test,1,1,1,1,1
9128098,Control,1,1,1,1,1
9128175,Control,1,1,1,1,1
9128344,Test,1,1,1,1,1
9128400,Test,1,1,1,1,1
9128493,Control,1,1,1,1,1
9128593,Control,1,1,1,1,1
9128690,Test,1,1,1,1,1
9128868,Control,1,1,1,1,1
9128986,Test,1,1,1,1,1
9129736,Control,1,1,1,1,1
9129855,Test,1,1,1,1,1
9129878,Control,1,1,1,1,1
9129912,Control,1,1,1,1,1
9129948,Control,1,1,1,1,1
9130095,Test,1,1,1,1,1
9130118,Test,1,1,1,1,1
9130383,Control,1,1,1,1,1
9130631,Control,1,1,1,1,1
9130771,Test,1,1,1,1,0
9130823,Control,1,1,1,1,1
9131191,Control,1,1,1,1,1
9131334,Test,1,1,1,1,1
9131552,Test,1,1,1,1,1
9131627,Test,1,1,1,1,1
9131734,Test,1,1,1,1,1
9131748,Test,1,1,1,1,0
9132044,Test,1,1,1,1,0
9132085,Test,1,1,1,1,0
9132456,Test,1,1,0,0,0
9132604,Test,1,1,1,0,0
9132649,Test,1,1,1,1,1
9132681,Test,1,0,0,0,0
9132749,Test,1,1,1,1,1
9132831,Test,1,1,1,1,1
9133920,Test,1,1,1,1,1
9134161,Control,1,0,0,0,0
9134207,Test,1,1,1,1,1
9134220,Test,1,1,1,1,1
9134636,Control,1,1,1,1,1
9134976,Test,1,1,1,1,1
9135308,Test,1,1,1,0,0
9135395,Test,1,1,1,1,1
9135444,Test,1,1,1,1,1
9135655,Control,1,1,1,1,1
9135689,Test,1,1,1,1,1
9135765,Control,1,0,0,0,0
9136016,Test,1,1,1,1,1
9136110,Test,1,1,1,0,0
9136712,Control,1,1,1,1,1
9136719,Test,1,0,0,0,0
9137500,Test,1,1,1,1,1
9137577,Control,1,1,1,0,0
9137627,Control,1,1,1,1,1
9137754,Control,1,1,1,1,1
9137772,Test,1,1,1,1,0
9137800,Test,1,1,1,1,1
9138140,Test,1,1,1,1,1
9138391,Control,1,1,1,1,0
9138551,Test,1,1,1,1,0
9138956,Test,1,1,1,1,1
9139012,Control,1,0,0,0,0
9139141,Control,1,1,1,1,1
9139415,Test,1,0,0,0,0
9139580,Test,1,0,0,0,0
9140055,Test,1,1,0,0,0
9140320,Test,1,1,1,0,0
9140349,Test,1,1,1,1,1
9140707,Test,1,1,1,1,1
9140762,Test,1,1,0,0,0
9141021,Test,1,1,1,1,1
9141212,Control,1,1,1,1,1
9141367,Control,1,1,0,0,0
9141569,Test,1,1,1,1,1
9141642,Control,1,1,0,0,0
9141735,Control,1,1,1,1,1
9141990,Control,1,1,1,1,1
9142027,Control,1,0,0,0,0
9142677,Control,1,1,1,0,0
9142749,Test,1,1,1,0,0
9142978,Control,1,1,1,1,0
9143192,Test,1,1,1,1,1
9144084,Test,1,1,1,1,1
9144131,Test,1,1,1,1,1
9144198,Control,1,0,0,0,0
9145535,Test,1,1,1,1,1
9145611,Control,1,1,1,1,1
9145797,Test,1,1,1,1,0
9146002,Test,1,1,1,0,0
9146779,Test,1,1,1,0,0
9147086,Test,1,1,0,0,0
9147095,Test,1,1,1,1,1
9147181,Control,1,1,1,1,1
9147228,Control,1,1,1,1,1
9147600,Test,1,1,1,1,1
9147871,Test,1,1,1,1,1
9147938,Control,1,1,1,1,1
9148008,Test,1,1,1,1,0
9148510,Control,1,1,1,1,1
9148520,Test,1,1,1,0,0
9149076,Test,1,1,0,0,0
9149348,Test,1,1,1,1,1
9149605,Test,1,1,1,1,1
9149669,Test,0,0,0,0,1
9149741,Test,1,1,1,1,1
9150137,Control,1,1,1,1,0
9150149,Control,1,1,1,1,1
9150536,Control,1,1,1,1,1
9150604,Test,1,1,1,1,1
9150859,Test,1,1,1,1,1
9151123,Control,1,0,0,0,0
9151225,Test,1,1,1,1,1
9151290,Control,1,1,1,1,1
9151400,Control,1,1,1,1,1
9151407,Test,1,0,0,0,0
9151536,Test,1,1,1,1,1
9151563,Control,1,1,1,1,1
9151687,Test,1,1,1,1,1
9152198,Control,1,1,1,1,1
9152344,Control,1,1,1,1,1
9152473,Control,1,1,1,1,1
9152586,Control,1,1,1,1,1
9152747,Control,1,1,1,1,1
9152843,Control,1,1,1,1,1
9153200,Control,1,1,1,1,0
9153284,Test,1,0,0,0,0
9153853,Test,1,1,1,1,1
9154169,Control,1,1,1,1,1
9154283,Test,1,0,0,0,0
9154286,Test,1,1,1,1,1
9154363,Test,1,0,0,0,0
9154441,Control,1,1,1,1,1
9154808,Control,1,1,1,1,0
9155004,Control,1,0,0,0,0
9155946,Test,1,1,1,1,1
9156514,Control,1,1,1,1,1
9156622,Control,1,0,0,0,0
9157464,Test,1,0,0,0,0
9157623,Control,1,1,1,1,1
9157635,Control,1,1,0,0,0
9158093,Control,1,1,1,1,1
9158247,Control,1,1,1,1,1
9158440,Control,1,1,1,1,1
9158801,Test,1,1,1,1,1
9158808,Control,1,1,1,1,1
9159121,Control,1,1,1,1,1
9159317,Control,1,1,1,1,1
9159331,Control,1,1,1,1,1
9159465,Test,1,1,1,1,1
9159526,Control,1,1,1,1,1
9159652,Test,1,1,1,1,1
9159706,Test,1,1,1,1,0
9159730,Control,1,0,0,0,0
9159919,Test,1,1,1,0,0
9160019,Control,1,1,1,1,1
9160043,Test,1,1,1,1,1
9160227,Test,1,1,1,1,0
9160341,Test,1,1,1,1,1
9160960,Control,1,1,1,1,1
9160980,Test,1,1,1,1,1
9161222,Control,1,1,1,1,1
9161436,Test,1,1,1,1,1
9161577,Test,1,1,1,1,1
9161780,Control,1,1,1,1,1
9161864,Test,1,1,1,1,0
9161866,Test,1,1,1,1,1
9161871,Test,0,0,0,0,1
9162012,Control,1,1,0,0,0
9162908,Control,1,1,1,1,1
9163109,Test,1,1,1,1,0
9163259,Control,1,1,1,1,1
9163772,Test,1,1,1,1,1
9163836,Control,1,1,1,0,0
9164246,Test,1,1,1,1,1
9164248,Test,1,1,1,1,1
9164418,Test,1,1,1,0,0
9164450,Control,1,1,1,1,1
9164530,Control,1,1,1,1,0
9164563,Control,1,1,1,1,1
9164662,Test,1,1,1,1,0
9164734,Test,1,1,1,1,1
9164959,Test,1,1,1,1,1
9165216,Control,1,0,0,0,0
9165389,Test,1,1,1,1,1
9165419,Control,1,0,0,0,0
9165759,Test,1,0,0,0,0
9165808,Control,1,1,1,1,1
9165938,Control,1,1,1,1,0
9166062,Test,1,1,1,0,1
9166491,Test,1,1,1,0,0
9166493,Test,1,1,1,0,0
9166595,Test,1,0,0,0,0
9166876,Control,1,1,1,1,0
9166923,Control,1,1,1,1,1
9166983,Control,1,1,1,1,1
9168022,Test,1,1,1,1,1
9168213,Test,1,1,1,1,1
9168334,Test,1,1,1,0,0
9168589,Test,1,1,1,1,1
9168960,Test,1,1,0,0,0
9169205,Control,1,1,1,1,1
9169430,Control,1,0,0,0,0
9169459,Test,1,1,1,1,1
9169605,Control,1,1,1,1,1
9169700,Test,1,1,1,1,0
9169826,Test,1,1,1,1,1
9169849,Test,1,1,1,1,1
9169891,Test,1,1,1,1,1
9170417,Test,1,1,1,1,1
9170496,Control,1,1,1,1,1
9171194,Control,1,1,1,1,1
9171380,Control,1,0,0,0,0
9171553,Control,1,1,1,1,1
9171566,Control,1,1,1,1,0
9171585,Test,1,1,1,1,1
9171660,Test,1,1,1,0,0
9171816,Test,1,1,1,1,1
